original_id,poisoned_id,attack_family,technique
225522,225522,unicode_stealth,unicode_stealth
570861,570861,near_query,near_query_placement
221364,221364,anchor_hijack,anchor_see_also_hijack
419897,419897,IDEM,idem_llm_optimized
294065,294065,visual_ocr,visual_ocr_injection
93073,93073,querypp,keyword_packing
519983,519983,ASC,semantic_cloaking
535092,535092,PAT,prompt_attack_template
392169,392169,citation_hijack,citation_footnote
538178,538178,meta_dom,html_hidden_comment
101083,101083,meta_dom,json_ld_meta_injection
490493,490493,code_smuggling,code_comment_smuggling
373228,373228,table_caption,table_caption_infobox_directive
479500,479500,unicode_stealth,unicode_stealth
190347,190347,near_query,near_query_placement
379065,379065,anchor_hijack,anchor_see_also_hijack
376016,376016,IDEM,idem_llm_optimized
185467,185467,visual_ocr,visual_ocr_injection
408553,408553,querypp,keyword_packing
157021,157021,ASC,semantic_cloaking
30945,30945,PAT,prompt_attack_template
433986,433986,citation_hijack,citation_footnote
301985,301985,meta_dom,html_hidden_comment
565765,565765,meta_dom,json_ld_meta_injection
55841,55841,code_smuggling,code_comment_smuggling
562927,562927,table_caption,table_caption_infobox_directive
256448,256448,unicode_stealth,unicode_stealth
487275,487275,near_query,near_query_placement
467868,467868,anchor_hijack,anchor_see_also_hijack
264191,264191,IDEM,idem_llm_optimized
393857,393857,visual_ocr,visual_ocr_injection
222473,222473,querypp,keyword_packing
459970,459970,ASC,semantic_cloaking
67031,67031,PAT,prompt_attack_template
552828,552828,citation_hijack,citation_footnote
275376,275376,meta_dom,html_hidden_comment
595773,595773,meta_dom,json_ld_meta_injection
53352,53352,code_smuggling,code_comment_smuggling
366231,366231,table_caption,table_caption_infobox_directive
74277,74277,unicode_stealth,unicode_stealth
109729,109729,near_query,near_query_placement
185909,185909,anchor_hijack,anchor_see_also_hijack
120441,120441,IDEM,idem_llm_optimized
336005,336005,visual_ocr,visual_ocr_injection
205515,205515,querypp,keyword_packing
197175,197175,ASC,semantic_cloaking
480676,480676,PAT,prompt_attack_template
211622,211622,citation_hijack,citation_footnote
306255,306255,meta_dom,html_hidden_comment
267010,267010,meta_dom,json_ld_meta_injection
508070,508070,code_smuggling,code_comment_smuggling
349544,349544,table_caption,table_caption_infobox_directive
346859,346859,unicode_stealth,unicode_stealth
433898,433898,near_query,near_query_placement
177912,177912,anchor_hijack,anchor_see_also_hijack
201222,201222,IDEM,idem_llm_optimized
216432,216432,visual_ocr,visual_ocr_injection
402314,402314,querypp,keyword_packing
43302,43302,ASC,semantic_cloaking
117491,117491,PAT,prompt_attack_template
42475,42475,citation_hijack,citation_footnote
323862,323862,meta_dom,html_hidden_comment
510144,510144,meta_dom,json_ld_meta_injection
320529,320529,code_smuggling,code_comment_smuggling
100683,100683,table_caption,table_caption_infobox_directive
438548,438548,unicode_stealth,unicode_stealth
449143,449143,near_query,near_query_placement
582736,582736,anchor_hijack,anchor_see_also_hijack
307335,307335,IDEM,idem_llm_optimized
383193,383193,visual_ocr,visual_ocr_injection
85447,85447,querypp,keyword_packing
92786,92786,ASC,semantic_cloaking
144279,144279,PAT,prompt_attack_template
577122,577122,citation_hijack,citation_footnote
318650,318650,meta_dom,html_hidden_comment
148208,148208,meta_dom,json_ld_meta_injection
451723,451723,code_smuggling,code_comment_smuggling
133472,133472,table_caption,table_caption_infobox_directive
179653,179653,unicode_stealth,unicode_stealth
432505,432505,near_query,near_query_placement
329378,329378,anchor_hijack,anchor_see_also_hijack
195674,195674,IDEM,idem_llm_optimized
304509,304509,visual_ocr,visual_ocr_injection
122513,122513,querypp,keyword_packing
282958,282958,ASC,semantic_cloaking
158385,158385,PAT,prompt_attack_template
184838,184838,citation_hijack,citation_footnote
211642,211642,meta_dom,html_hidden_comment
308132,308132,meta_dom,json_ld_meta_injection
228317,228317,code_smuggling,code_comment_smuggling
142136,142136,table_caption,table_caption_infobox_directive
3559,3559,unicode_stealth,unicode_stealth
101083,101083,near_query,near_query_placement
466928,466928,anchor_hijack,anchor_see_also_hijack
253847,253847,IDEM,idem_llm_optimized
363794,363794,visual_ocr,visual_ocr_injection
380486,380486,querypp,keyword_packing
314339,314339,ASC,semantic_cloaking
421148,421148,PAT,prompt_attack_template
437777,437777,citation_hijack,citation_footnote
109422,109422,meta_dom,html_hidden_comment
119568,119568,meta_dom,json_ld_meta_injection
590233,590233,code_smuggling,code_comment_smuggling
368062,368062,table_caption,table_caption_infobox_directive
540834,540834,unicode_stealth,unicode_stealth
442006,442006,near_query,near_query_placement
101462,101462,anchor_hijack,anchor_see_also_hijack
206006,206006,IDEM,idem_llm_optimized
204551,204551,visual_ocr,visual_ocr_injection
106736,106736,querypp,keyword_packing
129607,129607,ASC,semantic_cloaking
13832,13832,PAT,prompt_attack_template
214431,214431,citation_hijack,citation_footnote
360481,360481,meta_dom,html_hidden_comment
365317,365317,meta_dom,json_ld_meta_injection
455508,455508,code_smuggling,code_comment_smuggling
411014,411014,table_caption,table_caption_infobox_directive
288425,288425,unicode_stealth,unicode_stealth
230908,230908,near_query,near_query_placement
273187,273187,anchor_hijack,anchor_see_also_hijack
361698,361698,IDEM,idem_llm_optimized
207330,207330,visual_ocr,visual_ocr_injection
453950,453950,querypp,keyword_packing
563324,563324,ASC,semantic_cloaking
473588,473588,PAT,prompt_attack_template
331780,331780,citation_hijack,citation_footnote
532658,532658,meta_dom,html_hidden_comment
418363,418363,meta_dom,json_ld_meta_injection
37106,37106,code_smuggling,code_comment_smuggling
392741,392741,table_caption,table_caption_infobox_directive
119773,119773,unicode_stealth,unicode_stealth
101025,101025,near_query,near_query_placement
138610,138610,anchor_hijack,anchor_see_also_hijack
11936,11936,IDEM,idem_llm_optimized
54828,54828,visual_ocr,visual_ocr_injection
299430,299430,querypp,keyword_packing
417669,417669,ASC,semantic_cloaking
204551,204551,PAT,prompt_attack_template
374151,374151,citation_hijack,citation_footnote
18131,18131,meta_dom,html_hidden_comment
41356,41356,meta_dom,json_ld_meta_injection
177757,177757,code_smuggling,code_comment_smuggling
217553,217553,table_caption,table_caption_infobox_directive
31978,31978,unicode_stealth,unicode_stealth
323662,323662,near_query,near_query_placement
542231,542231,anchor_hijack,anchor_see_also_hijack
197138,197138,IDEM,idem_llm_optimized
367358,367358,visual_ocr,visual_ocr_injection
179679,179679,querypp,keyword_packing
51331,51331,ASC,semantic_cloaking
459740,459740,PAT,prompt_attack_template
182298,182298,citation_hijack,citation_footnote
440457,440457,meta_dom,html_hidden_comment
144739,144739,meta_dom,json_ld_meta_injection
48382,48382,code_smuggling,code_comment_smuggling
491285,491285,table_caption,table_caption_infobox_directive
66315,66315,unicode_stealth,unicode_stealth
376850,376850,near_query,near_query_placement
292490,292490,anchor_hijack,anchor_see_also_hijack
44855,44855,IDEM,idem_llm_optimized
195583,195583,visual_ocr,visual_ocr_injection
160780,160780,querypp,keyword_packing
330842,330842,ASC,semantic_cloaking
149133,149133,PAT,prompt_attack_template
94789,94789,citation_hijack,citation_footnote
217296,217296,meta_dom,html_hidden_comment
104976,104976,meta_dom,json_ld_meta_injection
456012,456012,code_smuggling,code_comment_smuggling
90504,90504,table_caption,table_caption_infobox_directive
113664,113664,unicode_stealth,unicode_stealth
134497,134497,near_query,near_query_placement
33291,33291,anchor_hijack,anchor_see_also_hijack
169627,169627,IDEM,idem_llm_optimized
579777,579777,visual_ocr,visual_ocr_injection
26979,26979,querypp,keyword_packing
584218,584218,ASC,semantic_cloaking
280992,280992,PAT,prompt_attack_template
526743,526743,citation_hijack,citation_footnote
458783,458783,meta_dom,html_hidden_comment
251502,251502,meta_dom,json_ld_meta_injection
246687,246687,code_smuggling,code_comment_smuggling
132953,132953,table_caption,table_caption_infobox_directive
361590,361590,unicode_stealth,unicode_stealth
309672,309672,near_query,near_query_placement
164059,164059,anchor_hijack,anchor_see_also_hijack
403829,403829,IDEM,idem_llm_optimized
90255,90255,visual_ocr,visual_ocr_injection
158763,158763,querypp,keyword_packing
404841,404841,ASC,semantic_cloaking
197863,197863,PAT,prompt_attack_template
583875,583875,citation_hijack,citation_footnote
576876,576876,meta_dom,html_hidden_comment
466928,466928,meta_dom,json_ld_meta_injection
160047,160047,code_smuggling,code_comment_smuggling
470826,470826,table_caption,table_caption_infobox_directive
35871,35871,unicode_stealth,unicode_stealth
187784,187784,near_query,near_query_placement
338048,338048,anchor_hijack,anchor_see_also_hijack
493202,493202,IDEM,idem_llm_optimized
507590,507590,visual_ocr,visual_ocr_injection
283772,283772,querypp,keyword_packing
472500,472500,ASC,semantic_cloaking
164646,164646,PAT,prompt_attack_template
539859,539859,citation_hijack,citation_footnote
527320,527320,meta_dom,html_hidden_comment
225785,225785,meta_dom,json_ld_meta_injection
597053,597053,code_smuggling,code_comment_smuggling
566458,566458,table_caption,table_caption_infobox_directive
514225,514225,unicode_stealth,unicode_stealth
269077,269077,near_query,near_query_placement
384944,384944,anchor_hijack,anchor_see_also_hijack
315025,315025,IDEM,idem_llm_optimized
307124,307124,visual_ocr,visual_ocr_injection
88158,88158,querypp,keyword_packing
537721,537721,ASC,semantic_cloaking
598618,598618,PAT,prompt_attack_template
135444,135444,citation_hijack,citation_footnote
451443,451443,meta_dom,html_hidden_comment
314898,314898,meta_dom,json_ld_meta_injection
577155,577155,code_smuggling,code_comment_smuggling
451677,451677,table_caption,table_caption_infobox_directive
578997,578997,unicode_stealth,unicode_stealth
329713,329713,near_query,near_query_placement
444266,444266,anchor_hijack,anchor_see_also_hijack
394927,394927,IDEM,idem_llm_optimized
519929,519929,visual_ocr,visual_ocr_injection
382597,382597,querypp,keyword_packing
215736,215736,ASC,semantic_cloaking
120441,120441,PAT,prompt_attack_template
391583,391583,citation_hijack,citation_footnote
386778,386778,meta_dom,html_hidden_comment
578906,578906,meta_dom,json_ld_meta_injection
158083,158083,code_smuggling,code_comment_smuggling
501163,501163,table_caption,table_caption_infobox_directive
352266,352266,unicode_stealth,unicode_stealth
271949,271949,near_query,near_query_placement
442211,442211,anchor_hijack,anchor_see_also_hijack
433129,433129,IDEM,idem_llm_optimized
187600,187600,visual_ocr,visual_ocr_injection
522532,522532,querypp,keyword_packing
200136,200136,ASC,semantic_cloaking
39398,39398,PAT,prompt_attack_template
238852,238852,citation_hijack,citation_footnote
367360,367360,meta_dom,html_hidden_comment
435737,435737,meta_dom,json_ld_meta_injection
72549,72549,code_smuggling,code_comment_smuggling
249592,249592,table_caption,table_caption_infobox_directive
385692,385692,unicode_stealth,unicode_stealth
268254,268254,near_query,near_query_placement
444962,444962,anchor_hijack,anchor_see_also_hijack
90406,90406,IDEM,idem_llm_optimized
325633,325633,visual_ocr,visual_ocr_injection
467169,467169,querypp,keyword_packing
500807,500807,ASC,semantic_cloaking
474596,474596,PAT,prompt_attack_template
560064,560064,citation_hijack,citation_footnote
102026,102026,meta_dom,html_hidden_comment
273597,273597,meta_dom,json_ld_meta_injection
77440,77440,code_smuggling,code_comment_smuggling
464356,464356,table_caption,table_caption_infobox_directive
413856,413856,unicode_stealth,unicode_stealth
204152,204152,near_query,near_query_placement
504867,504867,anchor_hijack,anchor_see_also_hijack
37293,37293,IDEM,idem_llm_optimized
583869,583869,visual_ocr,visual_ocr_injection
479461,479461,querypp,keyword_packing
297589,297589,ASC,semantic_cloaking
589692,589692,PAT,prompt_attack_template
586647,586647,citation_hijack,citation_footnote
525780,525780,meta_dom,html_hidden_comment
252082,252082,meta_dom,json_ld_meta_injection
391583,391583,code_smuggling,code_comment_smuggling
260406,260406,table_caption,table_caption_infobox_directive
350655,350655,unicode_stealth,unicode_stealth
298541,298541,near_query,near_query_placement
253492,253492,anchor_hijack,anchor_see_also_hijack
447442,447442,IDEM,idem_llm_optimized
136804,136804,visual_ocr,visual_ocr_injection
418083,418083,querypp,keyword_packing
435830,435830,ASC,semantic_cloaking
371579,371579,PAT,prompt_attack_template
459695,459695,citation_hijack,citation_footnote
276805,276805,meta_dom,html_hidden_comment
106327,106327,meta_dom,json_ld_meta_injection
18483,18483,code_smuggling,code_comment_smuggling
268359,268359,table_caption,table_caption_infobox_directive
175556,175556,unicode_stealth,unicode_stealth
40632,40632,near_query,near_query_placement
319471,319471,anchor_hijack,anchor_see_also_hijack
512267,512267,IDEM,idem_llm_optimized
182989,182989,visual_ocr,visual_ocr_injection
65736,65736,querypp,keyword_packing
89570,89570,ASC,semantic_cloaking
38448,38448,PAT,prompt_attack_template
166600,166600,citation_hijack,citation_footnote
360232,360232,meta_dom,html_hidden_comment
571813,571813,meta_dom,json_ld_meta_injection
522990,522990,code_smuggling,code_comment_smuggling
315722,315722,table_caption,table_caption_infobox_directive
57917,57917,unicode_stealth,unicode_stealth
591512,591512,near_query,near_query_placement
427154,427154,anchor_hijack,anchor_see_also_hijack
434184,434184,IDEM,idem_llm_optimized
584170,584170,visual_ocr,visual_ocr_injection
153979,153979,querypp,keyword_packing
316296,316296,ASC,semantic_cloaking
480988,480988,PAT,prompt_attack_template
521938,521938,citation_hijack,citation_footnote
209269,209269,meta_dom,html_hidden_comment
228144,228144,meta_dom,json_ld_meta_injection
274298,274298,code_smuggling,code_comment_smuggling
491285,491285,table_caption,table_caption_infobox_directive
336005,336005,unicode_stealth,unicode_stealth
227304,227304,near_query,near_query_placement
189457,189457,anchor_hijack,anchor_see_also_hijack
556799,556799,IDEM,idem_llm_optimized
420441,420441,visual_ocr,visual_ocr_injection
92616,92616,querypp,keyword_packing
103021,103021,ASC,semantic_cloaking
594475,594475,PAT,prompt_attack_template
594932,594932,citation_hijack,citation_footnote
161411,161411,meta_dom,html_hidden_comment
510391,510391,meta_dom,json_ld_meta_injection
318934,318934,code_smuggling,code_comment_smuggling
350592,350592,table_caption,table_caption_infobox_directive
405253,405253,unicode_stealth,unicode_stealth
505554,505554,near_query,near_query_placement
108603,108603,anchor_hijack,anchor_see_also_hijack
432339,432339,IDEM,idem_llm_optimized
369975,369975,visual_ocr,visual_ocr_injection
212544,212544,querypp,keyword_packing
447442,447442,ASC,semantic_cloaking
163262,163262,PAT,prompt_attack_template
192639,192639,citation_hijack,citation_footnote
221912,221912,meta_dom,html_hidden_comment
492321,492321,meta_dom,json_ld_meta_injection
406240,406240,code_smuggling,code_comment_smuggling
441345,441345,table_caption,table_caption_infobox_directive
534009,534009,unicode_stealth,unicode_stealth
40918,40918,near_query,near_query_placement
29891,29891,anchor_hijack,anchor_see_also_hijack
34233,34233,IDEM,idem_llm_optimized
163854,163854,visual_ocr,visual_ocr_injection
145082,145082,querypp,keyword_packing
357827,357827,ASC,semantic_cloaking
443936,443936,PAT,prompt_attack_template
125847,125847,citation_hijack,citation_footnote
257656,257656,meta_dom,html_hidden_comment
525371,525371,meta_dom,json_ld_meta_injection
118038,118038,code_smuggling,code_comment_smuggling
349852,349852,table_caption,table_caption_infobox_directive
328976,328976,near_query,near_query_placement
158385,158385,anchor_hijack,anchor_see_also_hijack
345253,345253,IDEM,idem_llm_optimized
297739,297739,visual_ocr,visual_ocr_injection
103021,103021,querypp,keyword_packing
568220,568220,ASC,semantic_cloaking
93705,93705,PAT,prompt_attack_template
119392,119392,citation_hijack,citation_footnote
460699,460699,meta_dom,html_hidden_comment
237573,237573,meta_dom,json_ld_meta_injection
403381,403381,code_smuggling,code_comment_smuggling
397927,397927,table_caption,table_caption_infobox_directive
418714,418714,unicode_stealth,unicode_stealth
214103,214103,near_query,near_query_placement
24514,24514,anchor_hijack,anchor_see_also_hijack
457383,457383,IDEM,idem_llm_optimized
192587,192587,visual_ocr,visual_ocr_injection
365108,365108,querypp,keyword_packing
346859,346859,PAT,prompt_attack_template
590082,590082,citation_hijack,citation_footnote
483043,483043,meta_dom,html_hidden_comment
189445,189445,meta_dom,json_ld_meta_injection
311931,311931,code_smuggling,code_comment_smuggling
92407,92407,table_caption,table_caption_infobox_directive
257876,257876,unicode_stealth,unicode_stealth
590233,590233,near_query,near_query_placement
301985,301985,anchor_hijack,anchor_see_also_hijack
411000,411000,IDEM,idem_llm_optimized
157536,157536,visual_ocr,visual_ocr_injection
505492,505492,querypp,keyword_packing
252986,252986,ASC,semantic_cloaking
354968,354968,PAT,prompt_attack_template
246929,246929,citation_hijack,citation_footnote
422051,422051,meta_dom,html_hidden_comment
543476,543476,meta_dom,json_ld_meta_injection
7208,7208,code_smuggling,code_comment_smuggling
500899,500899,table_caption,table_caption_infobox_directive
438112,438112,unicode_stealth,unicode_stealth
324491,324491,near_query,near_query_placement
438317,438317,anchor_hijack,anchor_see_also_hijack
445688,445688,IDEM,idem_llm_optimized
215066,215066,querypp,keyword_packing
398178,398178,ASC,semantic_cloaking
589862,589862,PAT,prompt_attack_template
125298,125298,citation_hijack,citation_footnote
281318,281318,meta_dom,html_hidden_comment
195348,195348,meta_dom,json_ld_meta_injection
519929,519929,code_smuggling,code_comment_smuggling
204297,204297,table_caption,table_caption_infobox_directive
390673,390673,unicode_stealth,unicode_stealth
428207,428207,near_query,near_query_placement
130817,130817,anchor_hijack,anchor_see_also_hijack
208261,208261,IDEM,idem_llm_optimized
232538,232538,visual_ocr,visual_ocr_injection
55841,55841,querypp,keyword_packing
253675,253675,ASC,semantic_cloaking
433169,433169,PAT,prompt_attack_template
420685,420685,citation_hijack,citation_footnote
308552,308552,meta_dom,html_hidden_comment
83623,83623,meta_dom,json_ld_meta_injection
556264,556264,code_smuggling,code_comment_smuggling
164321,164321,table_caption,table_caption_infobox_directive
470928,470928,unicode_stealth,unicode_stealth
51640,51640,near_query,near_query_placement
225039,225039,anchor_hijack,anchor_see_also_hijack
562231,562231,IDEM,idem_llm_optimized
583869,583869,visual_ocr,visual_ocr_injection
29891,29891,querypp,keyword_packing
407053,407053,ASC,semantic_cloaking
251920,251920,PAT,prompt_attack_template
559718,559718,citation_hijack,citation_footnote
186389,186389,meta_dom,html_hidden_comment
292553,292553,meta_dom,json_ld_meta_injection
552710,552710,code_smuggling,code_comment_smuggling
578926,578926,table_caption,table_caption_infobox_directive
85447,85447,unicode_stealth,unicode_stealth
336145,336145,near_query,near_query_placement
226287,226287,anchor_hijack,anchor_see_also_hijack
107849,107849,IDEM,idem_llm_optimized
512553,512553,visual_ocr,visual_ocr_injection
113664,113664,querypp,keyword_packing
433827,433827,ASC,semantic_cloaking
514048,514048,PAT,prompt_attack_template
200546,200546,citation_hijack,citation_footnote
279795,279795,meta_dom,html_hidden_comment
248683,248683,meta_dom,json_ld_meta_injection
230825,230825,code_smuggling,code_comment_smuggling
491692,491692,table_caption,table_caption_infobox_directive
257733,257733,unicode_stealth,unicode_stealth
373064,373064,near_query,near_query_placement
595773,595773,anchor_hijack,anchor_see_also_hijack
413742,413742,IDEM,idem_llm_optimized
158488,158488,visual_ocr,visual_ocr_injection
339664,339664,querypp,keyword_packing
194326,194326,ASC,semantic_cloaking
267528,267528,PAT,prompt_attack_template
340723,340723,citation_hijack,citation_footnote
173401,173401,meta_dom,html_hidden_comment
144077,144077,meta_dom,json_ld_meta_injection
184838,184838,code_smuggling,code_comment_smuggling
446131,446131,table_caption,table_caption_infobox_directive
169333,169333,unicode_stealth,unicode_stealth
198473,198473,near_query,near_query_placement
72289,72289,anchor_hijack,anchor_see_also_hijack
104340,104340,IDEM,idem_llm_optimized
105089,105089,visual_ocr,visual_ocr_injection
163198,163198,querypp,keyword_packing
30296,30296,ASC,semantic_cloaking
459824,459824,PAT,prompt_attack_template
384735,384735,citation_hijack,citation_footnote
229803,229803,meta_dom,html_hidden_comment
598899,598899,meta_dom,json_ld_meta_injection
281833,281833,code_smuggling,code_comment_smuggling
416409,416409,table_caption,table_caption_infobox_directive
69197,69197,unicode_stealth,unicode_stealth
245480,245480,near_query,near_query_placement
96440,96440,anchor_hijack,anchor_see_also_hijack
105089,105089,IDEM,idem_llm_optimized
476670,476670,visual_ocr,visual_ocr_injection
306422,306422,querypp,keyword_packing
210188,210188,ASC,semantic_cloaking
483043,483043,PAT,prompt_attack_template
292553,292553,citation_hijack,citation_footnote
387747,387747,meta_dom,html_hidden_comment
302207,302207,meta_dom,json_ld_meta_injection
178356,178356,code_smuggling,code_comment_smuggling
483440,483440,table_caption,table_caption_infobox_directive
466928,466928,unicode_stealth,unicode_stealth
228342,228342,near_query,near_query_placement
350743,350743,anchor_hijack,anchor_see_also_hijack
438158,438158,IDEM,idem_llm_optimized
94595,94595,visual_ocr,visual_ocr_injection
434082,434082,querypp,keyword_packing
244084,244084,ASC,semantic_cloaking
258136,258136,PAT,prompt_attack_template
105089,105089,citation_hijack,citation_footnote
382597,382597,meta_dom,html_hidden_comment
229271,229271,meta_dom,json_ld_meta_injection
87436,87436,code_smuggling,code_comment_smuggling
95542,95542,table_caption,table_caption_infobox_directive
321969,321969,unicode_stealth,unicode_stealth
260569,260569,near_query,near_query_placement
65887,65887,anchor_hijack,anchor_see_also_hijack
170167,170167,IDEM,idem_llm_optimized
184190,184190,visual_ocr,visual_ocr_injection
51331,51331,querypp,keyword_packing
13141,13141,ASC,semantic_cloaking
566184,566184,PAT,prompt_attack_template
414088,414088,citation_hijack,citation_footnote
150878,150878,meta_dom,html_hidden_comment
593279,593279,meta_dom,json_ld_meta_injection
227182,227182,code_smuggling,code_comment_smuggling
591319,591319,table_caption,table_caption_infobox_directive
377712,377712,unicode_stealth,unicode_stealth
506149,506149,near_query,near_query_placement
101025,101025,anchor_hijack,anchor_see_also_hijack
193367,193367,IDEM,idem_llm_optimized
410959,410959,visual_ocr,visual_ocr_injection
393857,393857,querypp,keyword_packing
494886,494886,ASC,semantic_cloaking
96474,96474,PAT,prompt_attack_template
577531,577531,citation_hijack,citation_footnote
587398,587398,meta_dom,html_hidden_comment
591313,591313,meta_dom,json_ld_meta_injection
400983,400983,code_smuggling,code_comment_smuggling
257248,257248,table_caption,table_caption_infobox_directive
427119,427119,unicode_stealth,unicode_stealth
435737,435737,near_query,near_query_placement
170842,170842,anchor_hijack,anchor_see_also_hijack
294613,294613,IDEM,idem_llm_optimized
384735,384735,visual_ocr,visual_ocr_injection
19364,19364,querypp,keyword_packing
186980,186980,ASC,semantic_cloaking
438779,438779,PAT,prompt_attack_template
310669,310669,citation_hijack,citation_footnote
436952,436952,meta_dom,html_hidden_comment
242501,242501,meta_dom,json_ld_meta_injection
254796,254796,code_smuggling,code_comment_smuggling
230646,230646,table_caption,table_caption_infobox_directive
210853,210853,unicode_stealth,unicode_stealth
243853,243853,near_query,near_query_placement
251427,251427,anchor_hijack,anchor_see_also_hijack
23620,23620,IDEM,idem_llm_optimized
483440,483440,visual_ocr,visual_ocr_injection
319606,319606,querypp,keyword_packing
252806,252806,ASC,semantic_cloaking
451723,451723,PAT,prompt_attack_template
464271,464271,citation_hijack,citation_footnote
324491,324491,meta_dom,html_hidden_comment
262524,262524,meta_dom,json_ld_meta_injection
586455,586455,code_smuggling,code_comment_smuggling
431075,431075,table_caption,table_caption_infobox_directive
223648,223648,unicode_stealth,unicode_stealth
403501,403501,near_query,near_query_placement
584702,584702,anchor_hijack,anchor_see_also_hijack
466524,466524,IDEM,idem_llm_optimized
514841,514841,visual_ocr,visual_ocr_injection
6245,6245,querypp,keyword_packing
135901,135901,ASC,semantic_cloaking
587353,587353,PAT,prompt_attack_template
118449,118449,citation_hijack,citation_footnote
412056,412056,meta_dom,html_hidden_comment
201155,201155,meta_dom,json_ld_meta_injection
166818,166818,code_smuggling,code_comment_smuggling
41383,41383,table_caption,table_caption_infobox_directive
137465,137465,unicode_stealth,unicode_stealth
392818,392818,near_query,near_query_placement
75386,75386,anchor_hijack,anchor_see_also_hijack
179808,179808,IDEM,idem_llm_optimized
292667,292667,visual_ocr,visual_ocr_injection
422051,422051,querypp,keyword_packing
413742,413742,ASC,semantic_cloaking
474983,474983,PAT,prompt_attack_template
104340,104340,citation_hijack,citation_footnote
482375,482375,meta_dom,html_hidden_comment
453114,453114,meta_dom,json_ld_meta_injection
322986,322986,code_smuggling,code_comment_smuggling
265766,265766,table_caption,table_caption_infobox_directive
54007,54007,unicode_stealth,unicode_stealth
421752,421752,near_query,near_query_placement
397847,397847,anchor_hijack,anchor_see_also_hijack
208926,208926,IDEM,idem_llm_optimized
533042,533042,visual_ocr,visual_ocr_injection
306255,306255,querypp,keyword_packing
133440,133440,ASC,semantic_cloaking
134829,134829,PAT,prompt_attack_template
129396,129396,citation_hijack,citation_footnote
190403,190403,meta_dom,html_hidden_comment
350558,350558,meta_dom,json_ld_meta_injection
434320,434320,code_smuggling,code_comment_smuggling
383070,383070,table_caption,table_caption_infobox_directive
515615,515615,unicode_stealth,unicode_stealth
384395,384395,near_query,near_query_placement
346064,346064,anchor_hijack,anchor_see_also_hijack
518932,518932,IDEM,idem_llm_optimized
351724,351724,visual_ocr,visual_ocr_injection
184190,184190,querypp,keyword_packing
301236,301236,ASC,semantic_cloaking
488366,488366,PAT,prompt_attack_template
93135,93135,citation_hijack,citation_footnote
579543,579543,meta_dom,html_hidden_comment
44594,44594,meta_dom,json_ld_meta_injection
259336,259336,code_smuggling,code_comment_smuggling
136367,136367,table_caption,table_caption_infobox_directive
69949,69949,unicode_stealth,unicode_stealth
571918,571918,near_query,near_query_placement
53875,53875,anchor_hijack,anchor_see_also_hijack
94789,94789,IDEM,idem_llm_optimized
301489,301489,visual_ocr,visual_ocr_injection
72053,72053,querypp,keyword_packing
417054,417054,ASC,semantic_cloaking
37106,37106,PAT,prompt_attack_template
79732,79732,citation_hijack,citation_footnote
78964,78964,meta_dom,html_hidden_comment
13832,13832,meta_dom,json_ld_meta_injection
104388,104388,code_smuggling,code_comment_smuggling
392169,392169,table_caption,table_caption_infobox_directive
3548,3548,unicode_stealth,unicode_stealth
512914,512914,near_query,near_query_placement
301479,301479,anchor_hijack,anchor_see_also_hijack
488855,488855,IDEM,idem_llm_optimized
41383,41383,visual_ocr,visual_ocr_injection
482159,482159,querypp,keyword_packing
81880,81880,ASC,semantic_cloaking
419952,419952,PAT,prompt_attack_template
25576,25576,citation_hijack,citation_footnote
332585,332585,meta_dom,html_hidden_comment
51568,51568,meta_dom,json_ld_meta_injection
357612,357612,code_smuggling,code_comment_smuggling
244157,244157,table_caption,table_caption_infobox_directive
63196,63196,unicode_stealth,unicode_stealth
376467,376467,near_query,near_query_placement
473698,473698,anchor_hijack,anchor_see_also_hijack
46203,46203,IDEM,idem_llm_optimized
156467,156467,visual_ocr,visual_ocr_injection
450984,450984,ASC,semantic_cloaking
192612,192612,PAT,prompt_attack_template
161980,161980,citation_hijack,citation_footnote
269819,269819,meta_dom,html_hidden_comment
148288,148288,meta_dom,json_ld_meta_injection
219472,219472,code_smuggling,code_comment_smuggling
310669,310669,table_caption,table_caption_infobox_directive
351954,351954,unicode_stealth,unicode_stealth
196543,196543,near_query,near_query_placement
462135,462135,anchor_hijack,anchor_see_also_hijack
165658,165658,IDEM,idem_llm_optimized
328995,328995,visual_ocr,visual_ocr_injection
264994,264994,querypp,keyword_packing
388471,388471,ASC,semantic_cloaking
168001,168001,PAT,prompt_attack_template
156933,156933,citation_hijack,citation_footnote
387035,387035,meta_dom,html_hidden_comment
18131,18131,meta_dom,json_ld_meta_injection
389100,389100,code_smuggling,code_comment_smuggling
482159,482159,table_caption,table_caption_infobox_directive
567766,567766,unicode_stealth,unicode_stealth
88677,88677,near_query,near_query_placement
372073,372073,anchor_hijack,anchor_see_also_hijack
528838,528838,IDEM,idem_llm_optimized
579007,579007,visual_ocr,visual_ocr_injection
556465,556465,querypp,keyword_packing
473907,473907,ASC,semantic_cloaking
108603,108603,PAT,prompt_attack_template
217423,217423,citation_hijack,citation_footnote
299430,299430,meta_dom,html_hidden_comment
106161,106161,meta_dom,json_ld_meta_injection
262196,262196,code_smuggling,code_comment_smuggling
64805,64805,table_caption,table_caption_infobox_directive
407551,407551,unicode_stealth,unicode_stealth
246393,246393,near_query,near_query_placement
334615,334615,anchor_hijack,anchor_see_also_hijack
251920,251920,IDEM,idem_llm_optimized
